id,date,emotion,intensity,activity,thoughts,category,emotion_type
4dcb1696-b1e0-4bc1-afad-e78c15f9468d,2025-11-04,満足,7,ライブの満足感,でも2度目はないかな,趣味・娯楽,positive
15f0290f-c0a2-444f-b586-9816ce295549,2025-11-04,満足,7,帰り道にライブの曲を聴く,"帰り道行ったライブの曲をずっと聞いていていい歌詞だなと思った。もう満足しちゃった
",趣味・娯楽,positive
23133831-0915-40b8-bf03-8e3698c55377,2025-11-04,興味,7,都会住みのメリットを実感," こういう時都会住みは時間かからずにイベントに行けるので便利。行こうと思ったらすぐに行けるのはいい
",その他,positive
27345f56-465d-40bc-b19f-6799e2c6245d,2025-11-04,希望,8,人生の方針決定,今後は深く考えずにやりたい、思いついたら即行動していこうと思う。その方が人生楽しく過ごせそうだから,その他,positive
0cea8fd1-2987-469d-b776-d8152ab74ce9,2025-11-04,誇り,7,鶏むね肉の冷凍作業,"鶏むね肉めんどいけど冷凍作業をやった。偉すぎる。ずっと後回しにしていたのでできてよかった
",その他,positive
32d7d202-4e85-471f-b4e2-75eb5a655f0a,2025-11-04,誇り,7,複数の家事完了,缶も捨てたし、ゴミも捨てたし、ドンキでツナ缶も購入したし、よく頑張った,その他,positive
d264869a-0a71-4f43-97c6-21aac713ed7e,2025-11-04,退屈,6,入浴への抵抗,これから風呂入らないと。めんどくさいな。だるい,その他,negative
b48475a5-cc90-4459-8640-04d111939f0c,2025-11-04,誇り,6,入浴完了, お風呂入った。めんどいけど良く入った。だるかったわ,その他,positive
e18babc8-b1ba-41c7-aaf6-bd6c744a4af2,2025-11-05,不安,6,Xを見る,X見ているとちょっとネガティブな気持ちになる。推しの可愛い画像だけみたいのにくだらないことまで流れてきて見てしまう。推しの可愛い画像だけ見れるようにしてくれ,その他,negative
7d4e8046-f114-414e-bc1f-5e43b0151a8e,2025-11-05,喜び,7,昨日の自己分析,昨日の自己分析をしていた。そしたら昨日はポジティブの割合が多かった。この調子でどんどんポジティブの割合を増やしていきたい,その他,positive
c959b0bc-952e-4fdf-8186-c1e0aa094fe6,2025-11-05,不安,6,Claudeの週間制限確認,claudeの週間制限が昨日から解禁されてそんなに使用した覚えがないのにもう６％使用していた。来週の火曜日までに収まるかな。週間制限のことを考えて気軽にチャットできなくなっちゃった。課金しているのにもう少し制限緩くしてほしい,その他,negative
da8d5d75-ae46-46c2-9af9-c56d96bac494,2025-11-05,興味,6,ChatGPT活用の検討,自分が作成した新体験、挑戦サポートアプリで記録するときにカテゴリ分類をclaudeにやってもらっていたけど次からはchat gptになってもらおうかな。単純だし、答えが明確なので言い方が好きじゃないとか無いし、答えが知れればそれでいいので使用していこうと思う,創作活動,positive
b3bfed31-813d-4c43-b790-663a9a072d53,2025-11-05,興味,7, 新体験、挑戦サポートアプリへの記録,新体験、挑戦サポートアプリに記録を最近やってなかったので記録した。昨日は３つの新しいことに挑戦した。記録して初めて昨日はそんなに新しいことに挑戦していたんだなと気づいた。昨日は時間があっという間だったので新しいことに挑戦したからかな,その他,positive
00b52fde-22bf-4416-ab04-10280e1ef540,2025-11-05,喜び,8, 新居歩美のライブ映像視聴,"新居歩美の所属しているアイドルグループのライブ映像を見た。凄く画質がきれいで推しが可愛い。あと歌も上手で聞いていられる。前に行った地下アイドルは可愛かったけど歌声があまりよくなくて聞いてられなかったからその点新居歩美のグループはみんな上手ですごいと思った
",趣味・娯楽,positive
cb3da46d-6ec4-431f-89c2-a86e92350655,2025-11-05,興味,8,ライブ会場体験の分析,後、動画見て気づいたんだけどライブ会場に直接行って推しを生で見て楽しかったけど会場の空気感が苦手で人が多くて疲れるし、ずっと立っているのがきつい。ライブは推しを生で見たことないから一回は生で見たいということになっていっただけだから直接推しを見てしまって満足したから２回目はいいやとなったんだ,趣味・娯楽,positive
bd9e9d0a-274f-46b0-87f4-354198c4ed07,2025-11-05,興味,8,推しの楽しみ方の自己理解,自分は推しの可愛い顔を見て癒されるということだから直接見ようが動画で見ようが顔が見られれば自分は満足するんだなという事に気づいた。あとライブ２回目がいいやとなった理由がライブ会場だと顔は観れるけど後ろのほうだったからたまに見えなくなる時ある。動画で見ると推しの顔がはっきり見えるし、画質がとてもきれいなので凄く癒される。リラックスした状態で見れるという点も素晴らしい,趣味・娯楽,positive
20fd53f4-81b3-47f6-ada7-b51e9f2284d2,2025-11-05,興味,8,過去のライブ体験との比較分析,"多分、自分はライブの会場は一回行けば満足で自分一人だったら動画で推しを見てるのが好きなんだなという事に気づいた。２～３年前に日向坂のアイドルグループにハマっていたときは凄くライブに行っていて多分５回ぐらい行っていて終わるたびにライブ行きたいとなっていたしライブ好きなんだなと思っていたけど仲が良い友人とライブに行くのが好きで感情を共有するのが良かったんだなと気づいた
",趣味・娯楽,positive
da307d84-a4a7-43fd-b306-80a1e42981a7,2025-11-05,満足,7,ライブ参加の結論,"だから今回のライブは一人で参加して感情を共有する相手がいなかったのでそれなら今後はライブ参加じゃなくて家でリラックスして推しの可愛い顔を動画で見ればいいやとなったんだ。自分の中で腑に落ちた
",趣味・娯楽,positive
185325d5-fa0e-4664-99ae-00b9c59b8e77,2025-11-05,興味,6,今後のライブ参加方針,"なので推しがたくさんいるけど１回は直接見たいという気持ちがあるので１回目はライブに参加してそれからは家で動画見ることになるかも
",趣味・娯楽,positive
1b92a4ef-f908-4923-b403-8f7bf3a81a80,2025-11-05,興味,6,ニアジョイのライブへの期待,今月末にニアジョイのライブを１人で参加するけど満足するのかな。今のところもういいやとなる可能性が高いけどニアジョイは曲も結構聞いているのでもしかしたらライブまた行きたいとなるかもしれない。それは行ってから実際に自分が何を考えるのかを楽しみにしよう,趣味・娯楽,positive
152a5337-b803-458f-bdb9-3479c60dea12,2025-11-05,興味,8, 新居歩美への好意の理由分析,"あと新居歩美の顔を見て気づいたんだけどなんで好きなんだろうなと考えていたら橋本さんに髪型が似ていて雰囲気が凄く似ていて橋本さんに重ねてみていたんだだから目を惹かれたんだなと気づいてしまった
",趣味・娯楽,positive
ed5df2b6-a537-4a11-9814-af5678dff4f1,2025-11-05,喜び,9,飯田橋案件の1次面談合格通知,"飯田橋の案件の面談が昨日だったけど１回目の面談は合格だった。落ちたと思っていたのでめっちゃうれしい。やったー
",仕事・勉強,positive
c09df9c9-be16-472f-8da5-44dc7de620d1,2025-11-05,希望,8, 2次面談への期待,: 次の面談に合格すれば参画できる。次の面談が明日で対面の面談になるらしい。少しだけ希望が見えてきた。ここの案件に参画できれば平日の時間固定だし週の半分はリモートだし、飯田橋だから電車で８分くらいだし理想の条件だ。ここで働きたい。明日の面談頑張ろう,仕事・勉強,positive
2e812f4c-9499-4cca-8b01-bd5c17cb9a38,2025-11-05,罪悪感,7, 朝のスタートダッシュ失敗,朝のスタートダッシュ失敗した。ムラムラする,その他,negative
ba78be7d-708e-4305-a718-0754cc52f06d,2025-11-05,不安,6,就寝習慣の見直し,最近ベットで携帯を使用することが多いので今日は２２時になったら布団に入ってすぐに寝よう。でも今日、昼寝をしたので寝れるか不安,休息・リラックス,negative
5c2ed1c3-254e-4d0a-b773-6202f78c1064,2025-11-05,誇り,6,スーパーへ買い出し,スーパーに買い出し行った。偉すぎる,その他,positive
dc044574-da27-4580-8f29-b40dad338787,2025-11-05,喜び,7,投資信託の確認,投資信託を見た。+2000になっていた。嬉しい,その他,positive
b7de2293-cfe9-42a7-9c23-bf68d822248b,2025-11-05,興味,5,髪型の検討,前髪が邪魔。今後はセンターパートにしようかな,その他,positive
cde247ac-407d-487c-95ba-9b0d71e6ed64,2025-11-05,退屈,8,孤独感,なんか退屈だな。このまま一人だと気が狂いそう,その他,negative
65e8d512-b579-40a6-a47d-b8ef82f119eb,2025-11-05,興味,6, マッチングアプリ開始,無料のマッチングアプリ始めた。無料だから全然マッチしない,その他,positive
fb6d4a3f-c6e1-46f8-a37f-858da77d1252,2025-11-05,悲しみ,6,マッチング後のやり取り,一人マッチしたけど返信来なくなっちゃった,その他,negative
93f265c2-b9ff-46a4-8257-cc0723d7bab1,2025-11-05,恐れ,6,デートに誘えない,"前にマッチしたときになるべく早く誘おうと思ってたけど今回も、怖くて誘えなかった
",その他,negative
f765a513-2084-40df-b050-9beb788b977b,2025-11-05,混乱,6,アプリへの取り組み方の迷い," やっぱりまだアプリ始めるのは早かったかな。めんどくさいという気持ちがまだ大きい
",その他,negative
fc6b8d7a-aaf9-4099-bf2e-82dd208f7d6a,2025-11-05,恐れ,8, 性経験のなさへの不安,あと、女性関係で自分が自信がないのは女性と性行為の経験がなくてそこが自分の中で自信がなくていざ、そういうことになったときに25歳なのに性行為の経験ないのと思われるのが怖い。多分、ここの経験を積めればもう少し積極的になれると思うけどどうなんだろう,その他,negative
f9ff8f9c-49d8-44b3-8021-7a46dc2c4857,2025-11-05,退屈,7,新しい関係構築への抵抗,また１から関係を構築するのがめんどくさいな,その他,negative
69595147-070a-4a5c-b981-898716ad16a6,2025-11-05,恐れ,8,核心的な気づき,いや違うな。傷つくのが怖いだけだな,その他,negative
386baf5c-6dec-4b54-b43d-58fa368f9ba2,2025-11-06,不安,7,睡眠スコアの確認," 睡眠計測アプリでの快眠スコアが53.1pointsでここ最近で一番悪かった。中途覚醒も13だったし睡眠の質が悪すぎた。昨日は何も疲れるようなことをせずに家でダラダラしていたから睡眠の質が悪かったんだと思う。夢もたくさん見た
",休息・リラックス,negative
79286ea8-e1dc-4107-b7c4-670aeede92e1,2025-11-06,興味,5,夢の内容,前に好きだったoさんが出てきて仲良くしている夢を見た,休息・リラックス,positive
f2755873-91a3-412e-b150-7dcfab4b1a19,2025-11-06,喜び,8,ニアジョイの山田杏佳の写真を見る,ニアジョイの山田 杏佳がめっちゃ可愛い。今まではかわいいとか思ったことなかったけどいい推しの日でポストしていた写真が可愛すぎて推しになった。めっちゃ可愛い,趣味・娯楽,positive
ca50a667-1a68-4e68-8756-248af8aea0a2,2025-11-06,誇り,6, 風呂の髪の毛を捨てる,風呂の髪の毛捨てた。偉い,その他,positive
f591ad7d-8690-4752-a1e4-5cc0c4dfff16,2025-11-06,満足,7,ひなちゃんとお揃いの服を処分,ひなちゃんとお揃いの服を捨てた。俺は前に進んでいく。ひなちゃんと付き合えてほんとに楽しかったと心の底から思える。後悔はない。嫌いにもなってない。自分が初めて付き合った女性だから幸せになってほしい,その他,positive
74ea0d94-dd86-49a8-aa91-3c0e1751b701,2025-11-06,退屈,5,図書館の本の返却を思い出す,新宿の図書館で借りた本。今日までだ。返さないと。めんどくさいな,その他,negative
6be3cacf-e371-431a-9bae-e02ce9f7aba2,2025-11-06,満足,6, 部屋の片付け, 部屋の片づけをした。少しだけすっきりした,その他,positive
547a327e-f988-4530-b7db-3cc9d8e3f666,2025-11-06,楽しさ,7,加藤純一の動画を視聴していた,"加藤純一のシャインポスト Be Your アイドル！の実況動画をみた。同じ曲を2曲連続でライブやっていてそのことを笑ってこれはファンが怒るわと言っていて配信者が笑っていて面白かった
",趣味・娯楽,positive
23d90ba9-085e-4513-9e4a-d28297d740ef,2025-11-06,喜び,7,加藤純一の動画を視聴していた,アイドルのバレンタインイベントがあってアイドルが可愛かった。照れていて可愛かった,趣味・娯楽,positive
55f6718e-0f6d-49ce-8c10-29be22617541,2025-11-06,誇り,7,会社のトークへの返信,"久しぶりに会社のトークを開いた。対応が残っていたけどすべて返信した。偉すぎる
",仕事・勉強,positive
c96a4ef7-5b97-40c5-ab7d-cccb78437126,2025-11-06,喜び,7,新居歩美を見る,新居歩美が可愛い,趣味・娯楽,positive
ba098480-85ed-4bdc-8670-63d9eb98b13d,2025-11-06,誇り,7,プールへ行く,めんどくさいけどプールに行った。300m泳いだ,運動・健康,positive
8b5a9588-b9b3-4775-a4e4-6ca66dc216b7,2025-11-06,満足,8, 泳ぎの改善を実感,"いつもより速く泳げた。今日、泳いだら手の感触がいつもより水をかきだしている感触がしていつもよりも推進力があった。なので今日は25ｍはいつもより少ない息継ぎが2回で行けた。後半のほうになってくると疲れが出て息継ぎが2回以上だったけどこれからもっと体力付けて頑張っていきたい
",運動・健康,positive
477f9d38-9817-4576-ae5a-37cc08028ac9,2025-11-06,興味,6,ジョギングしている二人を見る," 2人の男の人が話しながらジョギングしてて俺も5年前とかは話しながらジョギングしてたなと懐かしい気持ちになった。あの時は家が近かったからすぐに集まれて良かったな
",運動・健康,positive
06539768-45ca-45d2-9e36-859591600617,2025-11-06,疲労,6,プール後の疲労,プールでの疲労がすごい。眠くなってきた,運動・健康,negative
5fd8fdac-b96a-4453-bb4f-142f8945d14a,2025-11-06,リラックス,6, 冷水シャワー, 冷水シャワーやった。気分がシャッキとする,その他,neutral
a11ca9c7-65cb-4707-b870-31fc27e5ff69,2025-11-06,希望,7,髪型セットと面談への意気込み,髪型をセットした。今日の面談頑張るぞ,その他,positive
0f47bd51-3a6f-4515-9d2b-1219faa4ab6c,2025-11-06,不安,8,面談前の緊張,面談緊張する。絶対に行きたい案件だから失敗できないというプレッシャーになって緊張してるんだと思う,仕事・勉強,negative
427e2c80-731f-46c2-ba7e-8e347bcdd4fb,2025-11-06,希望,7,自分への励まし,落ちる時は落ちるんだから気楽に行こうぜ。頑張れ。負けるな。受かる気で強気で行け。スキルで足りないんだからコミュニケーションと人柄で勝負しろ。笑顔で話せ。俺なら大丈夫,仕事・勉強,positive
baec53f4-65d5-44b5-9546-2234938ee37d,2025-11-06,不安,7,面談会場への移動,飯田橋で降りて会場に向かった。徒歩2分くらいと書いてあったので向かったら東西線から外に出る出口がめっちゃ遠くて時間ギリギリだった。汗かきながら歩いた。時間には間に合ったので良かった,仕事・勉強,negative
13263a78-6253-4659-97cb-67e85d8c929b,2025-11-06,満足,7,面談の実施,面談だった。綺麗な職場だった。面談始まる前に結果は本日中に分かると言われて早めに結果を知れるのはありがたいと思った。面談が始まって凄く緊張して最初はうまくしゃべれなかったけど後半のほうは話せた。面談の質問にもしっかり答えられたのでよく頑張った。あとは笑顔で明るい感じで話せたのでまじでよく頑張った,仕事・勉強,positive
a824aef5-6fcb-40c0-b527-a1f130be2f64,2025-11-06,不安,9, 結果待ち,"面談が終了して自分だけ退出して結果待ちの状態になった。10分くらいだったけど凄く時間が長く感じた。緊張する。落ちてたらどうしよ。絶対に受かりたいな。頼む。ここで働かせてくれ
",仕事・勉強,negative
8318fafe-fbe3-41f1-90ed-b6b1d7c296c5,2025-11-06,安心,7,エレベーターでの会話,エレベーターで担当の者と会話した。緊張しました？と言われてめっちゃ緊張しましたって言ったら確かに最初は凄く緊張している感じだったけど最後のほうはリラックスしている感じで受け答えできてましたよと言われてちゃんと会話出来てよかったとなった,仕事・勉強,positive
860b16a8-3e80-4256-a5ce-9c43c22a0efd,2025-11-06,喜び,10,面談合格通知,結果は合格した。担当の人から営業のほうには報告するとは言ってくれた。早くて11月24日ぐらいからで遅くても12月から働き始めてほしいと言われた。メッチャうれしい。ほんとにうれしい,仕事・勉強,positive
53ac0655-fe08-45bf-9d1a-51d0ddcaae75,2025-11-06,喜び,10,案件の理想的条件への喜び, 時間が固定だし、土日休みだし、夜勤ないし、飯田橋で家から近いし、リモートワークが週の半分あるし、自分のスキルアップにつながりそうな案件だしほんとにうれしい。夜勤ないことと、リモートワークが週半分なのがめっちゃうれしい。よかった,仕事・勉強,positive
15afdf97-9f48-401f-bad4-1dbcc45423c0,2025-11-06,喜び,9,友人に電話して喜びを共有, 嬉しすぎて今すぐ誰かに話したい気持ちになって友人に電話かけた。友人が電話に出てくれて駅にはついてたけど電車だと話せないし5キロぐらいで頑張れば歩ける距離だったので歩きで帰った。友人と電話していきたい案件に合格したことを言ってちゃんと聞いてくれたので自分の話したい欲が収まったので話を聞いてくれてとても感謝している,家族・友人との時間,positive
2bc7ac26-a57d-408d-b66d-125f9b6dac03,2025-11-06,楽しさ,8,友人の研修の話を聞く,あとは友人の仕事の研修があったらしくてその話を聞いていた。研修にかわいい子がいたらしくて写真見せてもらったけどとてもかわいかった。緊張して話せなかったといっていて面白かった,家族・友人との時間,positive
ed7611d6-a10a-4ef0-a248-3f699022d0f2,2025-11-06,楽しさ,8,友人との会話（大人っぽさの話）,あとは大人っぽい人にはなるにはどうしたらいいという話になってアウターと髪型で前髪を上げるのがいいのでという結論になった。そのいろいろ議論している時間も楽しかった,家族・友人との時間,positive
ce977569-6285-4f28-aca0-ac07df6d21de,2025-11-06,楽しさ,8,友人との会話（住む場所の話）,あとは、将来埼玉に住むべきか東京に住むべきかという議論になって最終的には埼玉という結論になった。飯田橋の案件で埼玉の大宮から45分くらいで到着するらしくてそこら辺に引っ越しでもいいなと思った,家族・友人との時間,positive
521b4182-6996-4249-b42c-d9372658cef6,2025-11-06,楽しさ,9,友人との長電話,"あとは色々くだらない話をしてめっちゃ楽しかった。久しぶりに話したので3時間ぐらい電話していたけど時間があっという間だった
",家族・友人との時間,positive
cd9f3d88-41a2-49af-a054-448516e0a86f,2025-11-06,疲労,6, 5キロの徒歩,革靴で5キロ歩いたので足がパンパンだ。こういう時にお風呂に入りたくなるけど今の部屋はシャワーしかないから湯舟ほしくなるな,その他,negative
ba756537-9624-4335-bed0-4cf43edb4fd9,2025-11-06,喜び,9,一日の振り返り,今日は行きたい案件に合格できたのですごくいい気分だ。嬉しい,その他,positive
bf169ef9-aea7-4bbd-ba85-93ca3dd40f7d,2025-11-06,誇り,7,入浴,風呂も入るのめんどかったけど頑張って入った。偉すぎる,その他,positive
e41e7deb-c7e7-4e02-81d4-b2b3a5b94e33,2025-11-07,興味,6, 友人と遊ぶ約束, 友人から電話あって白岡で遊ぶことになった。時間がなかったので急いで支度した,家族・友人との時間,positive
09a074ff-0ab6-4467-b14f-184cbf451957,2025-11-07,満足,6,髪型セット," 髪セットしたけど最初は上手くいかなかったけど最後は満足する様な出来になったので良かった
",その他,positive
a5cdb1b2-41de-4663-9641-6c70d332dd2a,2025-11-07,満足,6,電車移動,白岡までは電車で1時間ぐらいだったけど座れたので良かった,その他,positive
82644a05-85ca-4af9-9b9c-e2eb28260641,2025-11-07,満足,6, 電車での読書,"途中で携帯の速度制限が来たので読書してた。こういう機会が無いと読書できないので良かった
",趣味・娯楽,positive
cb4b0295-13ba-4e43-bc4b-f09a6d6874b8,2025-11-07,退屈,5,友人を待つ,着いて友人が迎えに来る約束だったけど遅れて15分くらい待った。暇な時間も読書してた,家族・友人との時間,negative
1e79bb86-8d88-40f1-81fc-10a1919ef2c2,2025-11-07,興味,8,友人の家を訪問, 友人の1LDKの家に初めて入った。めっちゃ綺麗で広くて羨ましかった。キッチンが広くて料理するのが楽しそうだなと思った。寝室が別にあるのはいいなと思った。自分の狭い部屋とか大違い,家族・友人との時間,
8942e285-2a79-45d9-9502-70c6beebc98b,2025-11-07,喜び,7,高校サッカー観戦,高校サッカーを見てた。得点シーンを見てた。パスワークがすごく上手くて興奮した。思わず上手いと言葉に出てた,家族・友人との時間,
11ab3c78-6607-4437-aee8-8d91a6c46147,2025-11-07,楽しさ,8,ドライブ,そこから1時間半ぐらい友人が運転でドライブに行った。ドライブは周りに人が居なくてプライベートな空間なので好き。1時間半ぐらいずっと話してた。面白かった,家族・友人との時間,
a6b242b9-efd6-471e-bf7b-651a0edcbc52,2025-11-07,退屈,6,友人の買い物待ち,そこで友人が靴見てて1時間ぐらい見てて長かった。自分は座る場所あったので座って読書してた。1時間ぐらいで自分が待ってるのが退屈だったのでもう行こうと言ってご飯食べに行った,家族・友人との時間,
320ad35f-5453-47fa-9e03-b006cd46f52a,2025-11-07,興味,6,うどん屋で食事,うどんを食べた。明太醤油麺を食べた。あんまり美味しくなかったけど食べたこと無かったけど挑戦しないと分からない事だったので挑戦してよかった,家族・友人との時間,
91a7b7b6-e348-44bf-972e-ddea8c7c686f,2025-11-07,不安,8,営業からの連絡,ここで営業の人から連絡きた。飯田橋の案件が年収380万円より下がり、現収より低くなると言われた。俺は、年収380万円で働けると思っていたのでびっくりした。お金をとるか、ストレスをとるかすごく悩む。現職より低くなるけどリモートワークがあって通勤時間短くなるし、でもお金も欲しいし、まじで悩む。今より年収低くなるなら転職した意味ないしな。あーまじでどうしよう。とりあえずちゃんとした年収を聞こう,仕事・勉強,
29a72c20-ebb9-4c62-83fc-845907ef75b0,2025-11-07,楽しさ,7,再度のドライブ,またドライブで1時間15分くらいやってた。ドライブだと落ち着いて話が出来るので話に集中できる環境なので色々、くだらない話をした。面白かった,家族・友人との時間,
4eae1be1-95c4-41b8-bf69-5250d8a03556,2025-11-07,悲しみ,9,案件取り消しの通知,営業から返信が来て年収320万で飯田橋の案件考えてたらしい。流石に320万円は低すぎる。そして、今回の案件の話はなしと相手から回答が来て無くなってた。320万円だと流石にきついので案件の事で考えることがなくなって良かった。年収以外はめっちゃいい案件だったので残念だけど次に向かって頑張ろう,仕事・勉強,
2f23c605-38f3-411f-92f4-98c6f8963c2b,2025-11-07,不安,8, 将来への不安,自分は最初、400万円で内定貰ってたけど400万円で働けるのかな不安になってきた。このまま案件決まらなかったらクビになるのかな。またネガティブな気持ちになってる,仕事・勉強,
fe3d50b0-ad93-468a-bb5f-321e6f0b042d,2025-11-07,悲しみ,8,失った未来へのショック, 飯田橋の案件で働ける未来を考えてワクワクしてたのでそれがなくなってショック。やっぱり資格勉強しないといけないよな。最近、生活リズム狂ってるからちゃんとしないと,仕事・勉強,
7a72a162-ad4b-409f-a258-34f10d6d9178,2025-11-07,安心,7,友人に話を聞いてもらう,友人と遊んでる時に案件が無くなった話を聞いたので話を聞いてもらってそこまでネガティブな気持ちにならずに済んだ。1人の時に聞いていたらもっと自己嫌悪に落ちてたと思うから遊んでるときで良かった,家族・友人との時間,
2baea915-16f1-4973-8bde-c96d22eb3e96,2025-11-07,喜び,9, 友人との一日の振り返り,今日は友人と10時間ぐらい遊んでた。ずっと話しててめっちゃ面白かった。高校の友人とは違うわ。今日は遊んでよかった,家族・友人との時間,
a3c4d69c-d741-407e-b497-66d87addcfa5,2025-11-07,疲労,6, 友人との一日の振り返り, 眠くなってきた。もっと全力で遊びを楽しむために体力つけたいな,その他,
9434fd05-74ca-4673-8385-e8e457469909,2025-11-07,悲しみ,9,一人になってからの落ち込み,やばい。心が折れそう。きついな。1人になるとネガティブな考えが思い浮かぶ。今、俺はネガティブな考えになってる,その他,
4a2a543f-7ea4-456f-9e19-bb8e63b33e0a,2025-11-07,平静,6,自分への声かけ,落ち着け。ネガティブなことを悪いことと思うな。ネガティブに良いも悪いもないんだ。ただネガティブな考えになってるなという事実だけを受け止めろ,その他,
af26db17-d445-494a-aed0-72727b50d9e4,2025-11-07,混乱,8, 風俗への衝動,めっちゃ手コキ風俗行きたい。このネガティブな気持ちを手コキ風俗で発散したい。今、赤羽だから新宿まで1本で行けるんだよな。どうしよう。でも、お金もったいないよな,その他,
52df2b7c-20c3-491b-82ae-6ce408dfebb4,2025-11-07,悲しみ,7,叫びたい衝動,外寒くなってきたな。すごく叫びたい気分,その他,
afe6b726-3765-4c1c-a440-2480a9edd2cf,2025-11-07,悲しみ,7,風俗へ向かったが閉店風俗へ向かったが閉店,"結局新宿で降りて手コキ風俗に向かった。けど時間が遅くて今日はもうおしまいと言われたので行けなかった。めっちゃ行く気満々だったので残念だった
",その他,
d14c907a-0cca-4981-8df2-b68cbab6e288,2025-11-07,平静,5,ポジティブな捉え直し,でもプラスで考えるならお金の無駄使いが減ったってことなので良しとしよう,その他,
aa7f3f2b-0744-4f19-8b02-cac68e3b4cf4,2025-11-07,罪悪感,9,AV視聴,家に帰ってめっちゃＡＶ見たい気持ちが収まらなくて見てしまった。飯田橋の案件がなくなってその落ち込んだ気持ちをＡＶで解消しようとしてみたけど結局ネガティブな気持ちになった,趣味・娯楽,
b9ab3408-0507-43f2-91c3-93c3fe81dd12,2025-11-08,疲労,8,起床時の状態,"昨日はＡＶを深夜に見て髪セットしたのに風呂入らずに寝たので寝起きがめっちゃ悪かった。最近はずっと睡眠計測アプリをセットしてたけどだるすぎてセットしてなかったので感覚でしか分からない。今日は11時に起きた。めっちゃ遅い。しんどい
",休息・リラックス,
388c5e0f-45bf-4156-9428-4662dd3cf5ba,2025-11-08,リラックス,7,冷水シャワー,起きてすぐに冷水シャワーを浴びたので気分がすっきりとして頑張らないとという気持ちになった,その他,
30b4fe27-250f-4c8b-97c0-afe4456d4c34,2025-11-08,誇り,6, 洗濯開始,朝から洗濯機を回した。偉すぎる,その他,
e6e33b2b-b5ed-4a4a-a6e4-6f144abae545,2025-11-08,誇り,6,洗濯完了,洗濯終わった。偉すぎる,その他,
ab096b44-a626-4758-a885-c6383339725d,2025-11-08,悲しみ,7,断捨離中にひなちゃんの思い出発見,断捨離していてひなちゃんと一緒に見た映画の特典があって楽しかったなと思い出してしまった。またひなちゃんとの思い出の品が出てきて楽しかったなと思ってしまってつらい。今、全然楽しくないから余計にダメージが来る,その他,
82eb4ed7-bf73-4fcb-a7fe-031f57f21356,2025-11-08,満足,7,断捨離完了,断捨離した結果、ゴミ袋3袋分のゴミがあった。無駄なものがいっぱいあったんだなと思った。結構すっきりした,その他,
f081b9a4-3654-4c86-8009-9b143e339967,2025-11-08,退屈,5,ソファの処分検討,ソファ捨てたいけど捨てるのがめんどくさいな。月1とかだからめんどくさいし、解体のやり方がわからん,その他,
48359e05-3813-4ae3-841a-57d644f4b669,2025-11-08,悲しみ,8,心のモヤモヤ,やばい。心がもやもやする。しんどいな。生きるのつらいな,その他,
c74129cd-ceec-42d7-9b41-b536eef9b051,2025-11-08,悲しみ,8, 11月6日の自己分析,今日、11月6日の自己分析をしていて飯田橋の面談を合格したことで喜びが爆発していてめっちゃ楽しそうで未来に希望を持っている状態だった。その案件の話がなくなったのでその想像していた未来とのギャップで今、結構精神的にキツイ,その他,
50a808cf-9a29-4df6-bb03-7b251ee64131,2025-11-08,誇り,6,: 2日分の自己分析実施,"2日間分の自己分析やってなかったのでやった。えらすぎる
",その他,
9760fcf4-8b13-4d4f-9bcf-04ce0d24dcc2,2025-11-08,興味,7, 昨日の自己分析結果確認,昨日は飯田橋の案件がなくなってネガティブな割合が高いと思って自己分析してみたらポジティブが13でネガティブが12でポジティブなほうが多かった。昨日は友人と遊んでからポジティブな方が多かったらしい。やっぱり自分の人生で大事なのは人とのつながりだなと再認識した,その他,
29d0308d-e788-4328-adb0-f02c1cd704c6,2025-11-08,退屈,6,マッチングアプリの停滞,そういえばマッチングアプリ無料で始めたけど全然やってないな。誰ともマッチしないから話せないんだよな。有料版のマッチングアプリやらないとだめらしいな。マッチングアプリもめんどくさいな,その他,
c5e09fe2-4222-421f-b398-ff7879d6cdc3,2025-11-08,喜び,8, ≠MEのライブ映像視聴, ≠ＭＥのライブ映像を見た。みんなかわいくて癒される。推しが可愛い。声が可愛い。笑顔が可愛い,趣味・娯楽,
8df832c1-e5e1-4b94-aa5e-27fe43247ba2,2025-11-08,喜び,8,新居歩美の楽曲鑑賞," 新居歩美が可愛い。新居歩美が作詞した500年光年の恋という歌詞が好き。いい歌詞。リズムもいい。何回も聞いている
",趣味・娯楽,
968c936b-07e1-4992-8d92-0dc858fefa35,2025-11-08,誇り,7,ジムへ行く, 筋トレやった。よくジムに行った。偉い,運動・健康,
fadcdd7b-06a7-428a-b994-0522b9f090af,2025-11-08,リラックス,6, 筋トレの効果実感,筋トレすると気分が少しスッキリする,運動・健康,
28d5c418-8f35-4ac6-90f4-3906465be344,2025-11-08,喜び,7,背中トレーニング,背中トレーニングやった。ラットプルダウンが前回より回数が増えてたので嬉しかった。次回は重量上げてチャレンジしよう,運動・健康,
928c261e-4937-499e-afcc-b021474f706a,2025-11-08,不安,6,プロテイン購入,"プロティンが無くなったのでAmazonで注文した。プロティン3㎏で8000円のものを購入した。必要だと分かっているけど値段が高い
",その他,
